user_id,product_id,event_time,event_type
0467e821c75897daf0241cf81a4b5854,d8341864896312c9316d79675ade4d1b,2018-03-23 17:08:12,click
74df30b888082a6cfaeb6bbee623e6a2,c94d19d021d4a8fbae5a45f904aeea90,2017-02-02 23:11:24,click
94ca8eba20f8ec11a1e9e27080abfd57,837f3d09b625825bd84bfccb1f51d8be,2017-02-16 12:16:13,click
697e36f0c22d214ee7e86f2b8e017988,b3a1fe8d08e0a299fed9f7cf9eb6c81f,2018-04-24 21:45:28,click
d013a9635984f984b4a5eb85285898a5,6b8d627bee6d96ddc7a0aa203ba07016,2017-08-31 12:15:35,click
152985734e3a52cf30640ea5768f46a3,4c3ae5db49258df0784827bdacf3b396,2017-04-24 21:21:46,click
71b4c6e6533aedf91badc5276da1b344,ea4f6504cf603bc9b3233999c4ba4ff8,2017-12-13 15:56:33,click
2128111e20da14bbe224cebd51250888,ed38e11473775cde0d65f698aa0a4d27,2017-12-08 10:45:13,click
17d871c2a8aaebdb6d8b7dc48398afae,002159fe700ed3521f46cfcf6e941c76,2017-04-15 11:04:07,click
d81fce5f1e831085b9d464bc6172ee7a,a883c6cc6b971869a2c962f76fb73ab1,2018-06-11 21:31:36,click
c42ab3d66f4c05b44b961f1763a03ea8,cd48f265a63e13b762601f5f794c5fca,2018-03-31 08:57:47,click
b1005aeffad8459e85104d902eb0eb72,1acb18fc869c5489d5f76abcd681165e,2018-02-06 14:42:54,click
f2468e9b3de6ba79a57728bbfd70527f,696c39c44288187022347dcb177ac304,2018-06-04 07:14:55,click
0a2a3b9d1077f4b509232f38c3f2c199,f7e0fa615b386bc9a8b9eb52bc1fff76,2017-04-12 17:55:13,click
19d8d28432946239ce9f75e1990f7e58,6bf1cd252d73626ab181be470f56e07b,2017-01-18 10:55:55,purchase
e1a9260002f958ad5765a6e85172e0ae,3591b4602bb8316dd178c98a97c29454,2018-07-06 18:32:03,click
6fd5c621e78c434aa741e9ffb9c68250,26b2a480ced2900a62bb9431133e95aa,2018-06-09 15:26:38,click
b687a3b5ea8f2388fb88ff386bf9bec4,b39da6a215a2f5ef47103501b37e19d2,2018-06-25 11:48:17,click
44ea85428395f5411a57c6cfb5de9f4b,7ce94ab189134e2d3c05f496d635419c,2018-04-07 21:50:59,purchase
d3acf0cb35c7f65f74ae144bcd967965,d0fac709247e97e9b44a5351891ef9f3,2017-07-16 17:50:49,click
43ee577ee14b2c4137d7a3d2945947a9,1dec4c88c685d5a07bf01dcb0f8bf9f8,2017-12-07 07:56:36,click
e2953f49e59522116ba3dcc05f65f2c4,9394a725ee7e3f1da0d6b22b046cc8d4,2017-07-17 05:45:18,click
6bc8d08963a135220ed6c6d098831f84,a9516a079e37a9c9c36b9b78b10169e8,2018-02-03 19:01:40,click
75465accefc98db11062d9f8b89482b5,5a42a6cbafa85310c1b2b0fa7dc6a8f6,2018-03-30 13:22:07,purchase
c7ab430e67a31db80dde9505dc371fd7,548ace38f22cc53db6f049c551d31397,2017-07-11 17:02:42,click
c835f0b83294d1f91bf64be9c7520aab,df4742649bd28492e5e306d2742cdfcb,2018-08-05 16:19:09,click
9c408915b4181d278ff01d8746c8c943,7c1bd920dbdf22470b68bde975dd3ccf,2018-06-21 18:14:01,click
8df44d31aeb575a774f99c98b19e80f6,419cb1b441eda9b92ebd1a1b96090c26,2018-03-13 16:11:56,purchase
0bcea9b16dc81df6e830e8f3a61bcb30,5a47c5b5c3866f29177d497727f22f38,2017-10-30 20:13:31,click
0a4a8ee3c788108918b12f21435c950c,94982c575245c1664b51851ec653a79e,2017-11-06 19:20:14,purchase
5c15488d1970472a9bbcd68ac1468e33,e53e557d5a159f5aa2c5e995dfdf244b,2018-04-02 14:44:51,purchase
ead0ce31c9e113d7632ffbe5a6f86ff3,4fe644d766c7566dbc46fb851363cb3b,2018-05-30 14:19:30,click
82a8363331889ef3b94f20ffc543284f,f51bda33ab6008cea43d2be021b866c4,2017-09-11 12:52:22,click
2829fe86387c0b79dca569d745617847,154e7e31ebfa092203795c972e5804a6,2017-04-25 11:24:22,click
ea1991a3341d703b3b5c4c97790b8b2b,586328f570ac0b651d452f1227db4d1c,2017-11-23 22:35:25,click
cc3220c1a94e94ea654389fef37e18a4,6cdd53843498f92890544667809f1595,2017-10-05 13:33:21,click
cfba97fe78a7160932c18b90b3a566a9,6ab6d9589ae19abcee458918d4779fae,2018-01-18 12:25:48,click
646c33ea702a830b5017485c833d2971,1a264b7839c199ba4df21d5284492650,2018-07-04 10:53:59,purchase
b09127083e669f9addee8813028f4730,c6ea63369936552872ae890c82175b4b,2017-08-01 22:12:52,click
a6041a9fbc2ec5b2dee5219b469893ba,4fce0eab61e01d521044c8b071cdfead,2017-05-22 20:59:15,click
12c0a2ff9cb14a1215dd2b9b8616ce06,e0884eed28311e4365d93a89ac57eafb,2017-11-25 10:13:33,click
edc982d0c07e8652a9d589a8d88fdb7a,b5e13c9a353102f79c6206ff5cb61a50,2017-12-01 10:49:34,click
25c64139f2f78f45984425a76135b2e0,84fad62439091ff986a3885bfd6d299d,2018-08-21 15:12:16,click
271141b9ce12ac7e646925b1e1bfd4c8,ac0878b52e5945bdee454c4115c40f41,2018-05-03 18:06:17,click
4286665d919e18dd92613a5f46a3f1ba,9847d08b81ab75c5bdaf6823c7fe00b2,2017-05-29 11:03:46,click
a193f232b6bd30e4d5d62cdffb9762cf,c4baedd846ed09b85f78a781b522f126,2018-03-16 19:31:02,click
da6bee092c65d53d6a2a8a3b51d6cfd4,44815c128303d654f94d021e47b0764f,2017-06-13 11:05:47,click
e3253d6b55a81d4afc3b3ccfa71d336c,6cdd53843498f92890544667809f1595,2017-11-09 12:12:48,click
b2f5cec8ca4aeb7366d2865f5befd1d4,c63232ceb5c57348893f48cc65f2f110,2017-11-20 17:41:46,purchase
58aee0d0dfbc927800d152c34dc5e530,fb55982be901439613a95940feefd9ee,2018-02-28 09:31:05,click
6575f0577a2dcb81abb952843b9daa7c,829874309190054ac199e75205ad6b33,2017-07-23 21:15:53,click
7b9142f335cb022e00dd109b4596ddd3,a7d756e8f7c4b7e5b679e248a57d91ec,2017-06-05 16:13:47,click
cfd124ffe38534e2575f94a6e1b9dd60,d39421ec4cc2bf52e35f8bf00f1ec314,2017-07-06 22:21:19,click
15f2c50b98a1de718c34e7d888f40a68,389d119b48cf3043d311335e499d9c6b,2018-01-12 20:19:49,purchase
0454038eb49c9d4f0fbe5f2c7896980b,8a6bebed424788f0e8e407bf8789102b,2018-05-03 23:10:46,click
fc8919341d4799fad9714cd5f33daa3e,87cc2aef12eddf0b170234138b0946e0,2018-05-12 18:13:33,purchase
4fa46009da47af602ccafa5acbc6d49b,7ae8d9b8eca8a6daf066e53ddc7034d3,2017-05-27 20:56:03,purchase
30e5e38dcab5b4f261e95cf80ff6b386,06edb72f1e0c64b14c5b79353f7abea3,2018-04-13 22:27:57,click
36774face3b8ee84925f7ed49dd56c42,d12ad7f92749db41296a64e02c0bd5c8,2018-04-02 07:04:41,click
c9a1f6d44dcdbf5ccbddb5a6f82d6ad8,d189fbf8b5d79a670cebcaaad68d77b2,2017-08-10 23:16:16,click
b2c356033817f0ae441e1150b19c2d22,42a2bd596fda1baef5719cb74f73030c,2017-06-16 16:31:52,click
c9c0ac0ede68e7a4b8819c0dbb72eaca,e6b6e13cf71449a457269f425b89dc74,2017-10-07 00:46:07,click
9e873a5a6bcd5787eb36890605ca2beb,cd48f265a63e13b762601f5f794c5fca,2018-01-10 09:46:53,click
fdbe4c48a0093edfe912b1512a11a37c,5a848e4ab52fd5445cdc07aab1c40e48,2017-12-04 23:49:50,purchase
a4033f67e5f83bbe0675b0f6c5393018,4fe644d766c7566dbc46fb851363cb3b,2018-04-23 14:35:16,click
2a6d528bdc943b263029c518703f5367,f25f304f0e7163a29c271960a6704b0f,2018-03-29 22:10:38,purchase
078fa6a7ee9792303695a290a8338ed4,18f6ea7e8cff29f8053baac6762449f9,2018-06-25 12:08:39,purchase
80bbd64eeefc9804e21a1b516bf342d4,9bc7d25a36d620cf449cfdebe3de132f,2017-12-06 20:35:14,purchase
76e17b3467f6f930eaa9a1ce94ecf27a,53b36df67ebb7c41585e8d54d6772e08,2018-05-16 13:14:03,click
1107f83ca5093ef5dba7039d74fef65a,154e7e31ebfa092203795c972e5804a6,2017-11-28 12:59:30,click
fa6b7d959dd8416e151eee8db7a008c6,c76ce8f19e21cfc8226f0551ed5da750,2017-05-09 21:56:40,click
e9e24284c4b5d4fb273d59e2436fbc2b,f2d649f157cebee085ed738f23d5d6b7,2018-06-03 20:05:07,click
e8cf372c9434cdafa7390cf016302d74,f1e06e6ee36f5c441232a96be23124f4,2018-06-01 17:51:43,purchase
b7fadbed2cafaf71c41450cb2ebe7013,f6c8384f424cad1a22fd89bbc62ff7ae,2018-04-18 08:48:46,click
7a06b69fcd181fbc7da2ea961db14f3e,41b28e279b61620ed4a3471c804438c7,2018-05-18 00:22:55,click
93dfd5dccfc590abda99d2e9f3960ea5,8f0877b2fd784f6948e606be7f04744c,2018-07-01 11:07:38,click
817221d10fd8831a6a1357cf8fb5fd61,e5b1f66dbce509c58fa37ff08428f91d,2018-05-29 08:25:40,purchase
ae4776734a6c3d0a014d64732168ade4,fcbb2b8c6eb8c27d15790d9834b253b4,2018-05-10 06:38:13,click
f08cbd00eae908d02c0c4984598f1d2e,1dc9d2804c35122e2f168a135f8a56c2,2017-08-03 18:53:35,click
5f8a12865ea2bb0196309274e15cf955,56e6dd2e26d45f414905e276ac1dbe9a,2017-03-22 08:14:45,click
4ba9fd7a5198e6ee9766e150ff2476f6,0ec7b6a863e219792bc4d50d3a62a839,2018-07-19 19:13:00,click
3ecceee1818bcc7555b587631589f0dc,1e88eb1734651579b4928df098f4d86c,2018-03-14 14:49:18,click
ff86241814fe899c8cb8786b9196995e,fee2419d6d68dce0a48153a8179772ea,2018-05-03 19:33:54,click
600b59b21a61468ff709c357aa600b93,2de5c479fb0c490a0f2a2f3ab36e71b6,2018-07-17 17:03:07,click
9f1ce9707ac4a64d4d9e99339fa0b08e,d61872cce665274656bb5ea30d2bd7b0,2017-10-30 21:34:35,click
e52f11ec7d64e959c974a0ef5403abd7,2136c70bbe723d338fab53da3c03e6dc,2017-09-22 16:46:22,click
750f02af7b06bb81d84d3e44b9afc6d3,b88d27345de2feed45475bb48cca74b1,2017-10-06 10:52:01,purchase
e22df40704bd9e5477ebd8f2194ff037,741158fada4f10d804c017c381d6925e,2017-07-25 10:49:22,click
190e6fd65f805d63c39c25217e4acac0,d2f5484cbffe4ca766301b21ab9246dd,2018-08-12 07:50:04,click
cea0d06a5bbeed1369f325b19c27fe1b,c10a7001e8b49dfc03817444b5f2ed81,2018-05-12 08:52:28,click
cc40bbf28a3ef4239801ae5e8a22227a,98e5d3ce2fa01b7829c3e1b1ae40646a,2018-08-20 11:15:27,click
1633693027f6a28a4f6ee559c2950e37,64fb265487de2238627ce43fe8a67efc,2017-09-12 16:48:50,click
396b5a4c38066395a3f1fbb86f2cac80,a8bb7885faf316d9a5062d42d2b2fba4,2018-05-18 11:16:08,click
424c99b572a8dcd0d175d21dec523570,4fcb3d9a5f4871e8362dfedbdb02b064,2018-02-23 18:50:23,click
a45511de69785ad6a1e701ae6d1408f8,5411e9269501a870cabf632f05655131,2018-01-09 13:07:17,click
a74236a4dbbe4c74be4081b8ebc2daa8,6803077179d24889430188e03fafd31a,2018-03-04 22:25:49,click
8566134257ddcec00b712f2bc23de7a4,88a1223b29fac4c3abef8d1369dbbaea,2017-05-02 11:15:00,click
e194b91a5dac87c84cc54a7ed3fdad7a,2e910736c31392d46841f315e9511405,2018-02-27 07:44:05,click
8965c086fbf920c2a892239ef7bd2781,cac52d956eff0cacf32f4b0f0f3aac5c,2018-07-30 12:14:41,click
95b3b7c94de0ab5ab654a3d68b7e47d9,5440e1ed49a1153d573b1543dd10d95e,2017-05-23 21:18:59,click
8769df0587f504c9408b3d1a15fddbc1,1ca64333e21cc2921b28c702e3ad522b,2018-05-27 13:30:23,click
958cac30fa94b05f7747e91ed8798ef8,daa528ea6aa4a90c32c4a2ce98ee3a9e,2018-06-10 11:35:57,purchase
911f537925bba457f30e1d49322c649b,5e21d5cab5d33e770d8150a4ee6117db,2017-10-05 11:47:04,click
4e8d3debc47ec183ad422f2f04a39381,5a2a1ef8eda93793f1a4569bcdabd123,2018-06-19 08:54:30,click
3fce8cb477f908ca1fb25ec11ec0ca36,4fcb3d9a5f4871e8362dfedbdb02b064,2018-02-20 00:18:08,click
a10c24a3a00d939852f086c7162e564d,1d3ecbda18167c766a3381fd16108e4a,2017-06-18 09:24:32,click
f217fb5fdfaf6ecb61bac6b6b5bbd3c7,31639956e7fac87ecfd9d608040638bd,2017-08-05 09:33:53,click
d156a8f86ce1451c235a39502b289767,1c9e034fdb330509dbe0f09e6a42f157,2017-04-09 16:39:27,click
c3b9e7ebe1fb99e3b06b6cfbecc73b59,2043cae78c8b731c405c7329a05154b2,2018-03-10 14:56:11,click
95ec62e8d34f56e5eb89e9f8794cb2a0,6df23f718baba6b30c0f3a6a516ae0bf,2017-02-07 19:43:42,click
00d4a861a9e1ec05df44712a80bfd55d,163365b4428bf91ee261186233e5f796,2017-02-02 13:01:50,click
78aabbf61cb7310258ff80e339d6d464,a4fdd00347db855f614a18bf51606df5,2017-09-27 15:59:41,click
0b0ffa4362977083ee9bf3b3fd8fbaa1,2ad27953852ba0daa0de1213686b7cec,2018-08-19 22:19:16,click
aa84f57b9e3aa99a1a4be15f47504bda,25c38557cf793876c5abdd5931f922db,2018-01-03 13:04:09,click
0340b2de09f18a986fea9f26cc7b2d9c,3ea32f63a6aaf8d467e543dedf434ee7,2017-05-25 12:15:50,click
f09da4a140386d7af34fb63abe90d9eb,e987fc6af8290fcf1db0510d52b65795,2018-05-25 08:16:47,purchase
48551a5f05da712bf721e6e4d24dddda,256711bf66dcd14111581476d6cca1aa,2018-05-20 09:55:21,click
eac8415de57259873885a7db3fe7ef18,05a9dadb8402b6b7ae3dd28f7da187b5,2018-02-26 12:12:36,click
007b7f04a35e02745c23ea706492ca20,7868a64aa111bbb4f41f8e1146c0becb,2017-01-21 17:39:21,click
fbe5b8cced59b4c64766a702d6a9482f,d321d5e90b24cba895f0564fc3e15a84,2018-06-03 15:19:03,click
e29eb61a92e3a863fa3d462ddd062365,38fa750a3a3b3204f169c86a3284d387,2018-08-04 13:33:27,click
7d5599e9950b5055d91871998db3ff7c,11fb16e86df4d50cd2c289ede0b70f42,2018-01-25 13:23:47,click
f3fa4e33353f1e3a7f0012cedfaf5cb6,00d93a09990b319a7c946ed7a8c67656,2017-11-25 11:21:26,click
f1d21698569ab0dc563fcebb25491855,5f504b3a1c75b73d6151be81eb05bdc9,2018-03-31 13:06:25,click
5bc405425b97198b8eb4ac336d490ebd,fb19ac22e32dfecea21afbdde4b97b5f,2018-07-21 04:52:51,purchase
54219e2e76f6a2c60768ffad1ef081d6,724bdb3b1f6738521676856d7577e451,2018-01-16 09:20:45,click
4d498c0a47f99935a37606319f6386b7,3c61c2007c26ec50365d6c385e088ca1,2018-02-27 18:44:45,click
ec5637e1b926c79b5472bd41d67882f8,d6160fb7873f184099d9bc95e30376af,2017-10-03 19:56:45,click
dced0cc0cebc0baa44511a39ec893189,5403528d987ad26e8d7cb25940411987,2018-08-27 08:28:47,click
58aa64563b04243d56f5958ed33f5286,8aa6223e400af9c97b07c75993142721,2018-04-03 09:40:33,click
9f69f630dd0e9dbe888ef8bec7d76c97,44053ed0088d0655ed338810cd2d4d51,2018-02-27 23:54:20,click
7e4d1afd1fec265867e64498ae218c8d,428826d374cf2a3f61d6072163ca6502,2017-11-21 14:38:18,purchase
128c188f45804a1a93bcae455c0e4578,092eff69a9499b052a2258f502ea0775,2018-08-17 14:56:51,click
541d3a3036f302ab95436fd3d7947b08,f449d5919390268a18a8c424e3a62dea,2018-08-07 21:17:10,click
737a7651cb45d8669d7b056c7c0f9444,19b7d3eaa7343bd751c222bd14f44fa2,2018-08-07 14:00:03,click
e731ba7b6903d44433f7cc1161d2f1cb,4d272fe20c57c64dc74b3db191fc31ef,2017-08-01 21:07:18,purchase
6f85f92f8b1e665f2ac9a08f17861ea5,dc4f0da054d6a37385d337699c7ab043,2018-04-25 09:24:20,click
b5c8b2cf65bd49d6d1462ae6489fea43,915ff35b0555b98fe64bc60674da4c43,2017-03-04 19:29:28,click
0264bbda6bd6492c79a5843f7c2e1eb4,6030a4783b8f3adc3d0e392b0df67064,2018-08-06 10:05:09,purchase
36093bc2594cb63fc298650efa59b770,4520766ec412348b8d4caa5e8a18c464,2017-08-22 13:08:48,click
b477202dca6a3ad89828fdd5748dc849,af16005fca813272caf59c432153949e,2017-11-18 12:51:32,purchase
99a92cc95d27398c24ca29ff27e74fe9,91846781ef75057e134949400768e272,2018-05-03 20:42:51,click
bf919a6714a37fc4de08afea5d1e2b75,3bcb870fe5c8598df95b30780d2adaed,2018-01-17 11:06:48,click
896aac6741f1b66d32a3ef9a02617e90,c19d5ba108c34b8255cf9a524da92bc4,2017-06-23 07:10:39,click
d003364cdc8beb1c87e73780d7fc9d13,90fe2fe298ee4705129235c33958fea2,2017-09-11 12:28:46,click
8a385c960f811c8dc9dec7b70211c4cc,79351053555d5b98a09738e68f891f1a,2018-01-28 19:14:15,click
09a0d5917164e6feca0c77b00f6c7a1c,c30302f36e15f43c1b85c9cb002028d5,2017-12-06 07:56:25,click
e63b4c0a8ee073d6adb70f8a1b7b789f,7cabdd3cd47d37e33d2c6eabff08c1a6,2018-03-07 22:44:39,click
028f1d106a98669a1c0caaf5866f31ec,860f7a159db32408ea4bad60965e9a3a,2017-09-05 00:53:20,click
50d37bde3d02cb5e11d46544e5e8791c,0bcc3eeca39e1064258aa1e932269894,2018-04-15 09:10:06,click
e10cea5ba6297bd8736856b0ab6bde8b,9ecadb84c81da840dbf3564378b586e9,2017-11-25 18:23:49,click
e7e691951b9a5d1b3f7d6f3953d2f0a5,aca2eb7d00ea1a7b8ebd4e68314663af,2017-11-10 13:33:52,click
fd453c63f0f4d5bcc17d43c076dba510,629beb8e7317703dcc5f35b5463fd20e,2018-04-28 16:31:06,click
a8d44d89ce95add58cf1e8a2f41304a0,b00cdd91a0fed77d5dd5437da9763ed5,2018-07-01 22:18:13,click
b96e965aed0114174a389c1fa1b0bad1,18b0e642cbae7251e60a64aa07dd9eb9,2018-08-12 16:47:32,click
96d93b5cda637617dcceb8e7059b19c9,5ca6a40fbc611451486b6525c655c64b,2017-09-09 08:22:15,click
158a85476cfa94b54ad3811bd8e3ec57,9a6c2e91127b124802b1c0474cd6a6ad,2018-04-23 23:15:41,click
6763f99558a5f6fa9777ff839a910c16,466d263ce8b7bd275003ee2104428127,2017-06-28 15:18:10,click
6133c673d6332117825558e7fbffba34,0554df77f3ed2e36e06c60eb65dc357a,2017-07-19 16:45:17,purchase
d0797888933f41d7d9ad060c08d6f316,9451e630d725c4bb7a5a206b48b99486,2018-02-18 15:47:50,purchase
526e1917116337f5b1c6f76327ac7b28,2ca49532371b32e19b3db0809a52ab25,2017-06-29 18:06:56,click
3a0bd5d8e3cf00a7202f2d20193b190d,2b4609f8948be18874494203496bc318,2017-09-06 08:30:57,click
916c443f0834b02f061752c40f4b1666,b5adf7b72a7eb667aafd446581c35f3f,2017-12-13 15:22:43,click
a35517a16b4747a61ef536d7f258e703,909b87db6cb3a7ab26bd03cc59860136,2018-01-15 14:46:41,click
f134b34785e8dac47c9ef048c49f0916,c7944f654db61924bb81f0e3160ab757,2018-08-05 19:29:18,click
5103b5905f86db69255a1b30c64f58aa,5dec2dcbfce3ac5801e5ce0d2a0943f2,2017-04-26 14:12:13,click
5ac6b6fb2a239fac96ec7dc787600709,d04bbac48960ecb7ea311b00ca6e1cb7,2018-03-14 13:39:01,purchase
9107a1be2b8b1e2d453bd9d24db120dd,177d3d5bb9d4d29222a222e3b3554f41,2018-07-20 14:26:56,click
96a382945e9f743a47d2597c7802c431,a5f6ba3fe91a2e73f10b612131cb2404,2017-11-27 10:50:20,click
4d0a7b1e096fe2e30e6bd910f348d433,fbc1488c1a1e72ba175f53ab29a248e8,2018-05-14 10:53:30,click
20ccc25c042d50c3a79e02f77d778171,e5d446c4355d56bf6c3b7be469a66a42,2017-02-21 16:08:07,click
06cedf45bb3fda13ad8ac53fa73c39a3,036734b5a58d5d4f46b0616ddc047ced,2018-03-22 15:39:19,click
2036ed39d0a4b13003cd73342a6b009e,c15d29dd019b316a74a82f67c69e2865,2017-10-18 00:03:18,click
1b4161aae1f4de9b9756f21e46ae2106,d5b703c271f43f9c588a6f512a00f77e,2017-07-05 09:59:32,purchase
18a6f45b5b6ac7558018737eeec04faa,1c57458e824ca3d974ec1831a1a55e72,2018-01-04 12:33:11,purchase
e52b71f689001defd2ddf659c41e7324,76ce2d2f67361c55ac7b28fc2f10dc8c,2018-08-08 13:04:54,click
7a73e4ce8425974dce8ff8bc9178acc1,2b4609f8948be18874494203496bc318,2018-02-18 09:28:06,click
30c6c7a5f5570eea755284d1775568b8,2a5806f10d0f00e5ad032dd2e3c8806e,2018-05-27 15:59:04,click
8805608b298001962c13dfa81a96229f,f30de5fdde000c5debf03cc49d782249,2017-04-04 21:54:42,click
f90c0b67909aef5401de1537c2ccac12,e1ed9c25b42fc1afbc7459cc821a9d44,2018-02-23 11:21:38,click
03d3a988c4d392b88975238160a947f0,b0961721fd839e9982420e807758a2a6,2017-08-02 21:54:35,click
dcdeaf0a071eea7ff02e0c03f30ada78,66fb55e3750680af350c489f504762e2,2017-07-08 17:42:06,click
4a913a170c26e3c8052ed0202849b5a8,25cf184645f3fae66083bf33581b8f13,2018-04-05 19:13:16,click
de94552cb07b7cbb5219d1616580a65c,06bf70b6e1d67d96308235ef350edc61,2017-12-04 20:53:35,click
a0c9d999ed3500707f8228b8336e24eb,edd268662f0b2a4f131cf4690ca6cbc8,2017-01-26 09:59:10,click
e308a1f443d3d72041f8ac967ec68b75,4fcb3d9a5f4871e8362dfedbdb02b064,2018-04-18 18:39:55,click
75e6c4cd1f1a7a1b4e1ffbc53a3942ee,0bc5e6c957486577f11519bf36577b38,2017-07-10 19:22:51,click
3839f89127a69207ac46a8c0f3269ac7,db8d62bf1bf1d2dd880c99b88ebff3fb,2017-12-13 17:02:57,click
